102.000000	329.541285	330.992366	341.819376	333.655175	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888533.999638	0.000000
102.000000	80.998753	76.484694	77.958215	83.414729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888533.999638	0.000000
103.000000	105.528757	112.354074	121.086741	106.100962	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.012205	0.000000
103.000000	-194.181216	-202.689488	-194.932935	-187.546633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.012205	0.000000
104.000000	133.918338	134.972989	139.756321	131.173251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.014874	0.000000
104.000000	29.825702	26.620608	31.082309	31.074829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.014874	0.000000
105.000000	-442.921962	-451.000146	-440.326471	-434.985894	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.026211	0.000000
105.000000	-455.170134	-451.871542	-459.613135	-443.303431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.026211	0.000000
106.000000	5.157322	4.188688	9.656422	3.178915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.041897	0.000000
106.000000	336.168387	338.483385	343.184440	336.639615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.041897	0.000000
107.000000	711.598244	702.188656	707.278660	708.927956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.044902	0.000000
107.000000	1059.190156	1055.756928	1065.955635	1062.301753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.044902	0.000000
108.000000	1100.583369	1101.163053	1105.707032	1111.533796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.056381	0.000000
108.000000	786.029733	782.506748	786.444862	786.478521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.056381	0.000000
109.000000	1122.244869	1116.403146	1120.004669	1118.822861	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.072681	0.000000
109.000000	998.016613	1010.923007	1008.536951	1001.950987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.072681	0.000000
110.000000	533.911858	532.498175	538.998122	532.408418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.075668	0.000000
110.000000	533.504208	523.268102	527.610126	534.166171	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.075668	0.000000
111.000000	987.537413	991.441868	990.245100	986.961468	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.091875	0.000000
111.000000	1301.969502	1316.166162	1291.194850	1306.173149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.091875	0.000000
112.000000	1686.247962	1684.486469	1684.651025	1676.584060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.101873	0.000000
112.000000	2036.517642	2045.040874	2055.639751	2043.013848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.101873	0.000000
113.000000	2062.969954	2068.295572	2063.916149	2062.349131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.104935	0.000000
113.000000	1777.052733	1770.077819	1773.380151	1778.832925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.104935	0.000000
114.000000	2106.349054	2114.576834	2106.412632	2122.479243	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.116455	0.000000
114.000000	1989.353764	1989.451001	2000.876395	1989.477180	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.116455	0.000000
115.000000	1507.103014	1502.910586	1511.912526	1503.048963	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.132450	0.000000
115.000000	1521.894319	1508.112787	1516.456504	1516.134873	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.132450	0.000000
116.000000	1968.604799	1970.074579	1971.353625	1964.876119	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.134984	0.000000
116.000000	2280.938804	2283.145345	2280.871485	2290.468069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.134984	0.000000
117.000000	2671.743389	2672.151039	2676.852093	2673.553501	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.146213	0.000000
117.000000	3026.542088	3033.932131	3030.184751	3031.684451	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1641888534.146213	0.000000
